OBJECTID,NAME,ADDRESS,AREA_CODE,PHONE,SUITE,ST_NUM,PREFIX,STREET,CLASS,ID,X,Y,FIRE_ID,ZIP_ID,TYPE,SUFFIX,EDITOR,EDIT_DATE,STATE,CITY_ID,POLICE_ID_RMS,EXCLUDE,GLOBALID,SUBCLASS
103,FLORIDA OPTOMETRIC ASSOCIATION,118 S MONROE ST,,877-4679,,118,S,MONROE,ORG,11751,-84.28102181,30.44107169,105,32301,ST,,PENCEP,3/31/2020 0:00,FL,TALLAHASSEE,15,,{F54063A8-BA9C-4DF4-9947-904C443304A8},599
104,RUTLEDGE & ECENIA,119 S MONROE ST,,681-6788,#202,119,S,MONROE,COM,11752,-84.28042455,30.44122069,101,32301,ST,,PENCEP,3/31/2020 0:00,FL,TALLAHASSEE,5,,{9323DFE9-CEEA-445D-8162-F93AC7F18781},599
105,BAR 1903,209 PARK AVE E,,354-9739,,209,,PARK,ALC,11753,-84.28026269,30.44158589,105,32301,AVE,E,PENCEP,3/31/2020 0:00,FL,TALLAHASSEE,5,,{D499D5EC-12D7-4BCB-A37B-C64196AF00C5},162
106,BARBER SHOP AT LAKE ELLA,1633 N MONROE ST,,681-6533,A,1633,N,MONROE,COM,671,-84.2810662,30.46119125,109,32303,ST,,PENCEP,2/19/2018 0:00,FL,TALLAHASSEE,19,,{CE67A76A-8ECE-425E-A5DC-6DDF8EFC2BF8},557
107,BLUEPRINT SHOP,534 N MONROE ST,,224-2679,,534,N,MONROE,COM,1641,-84.28093326,30.44774587,100,32301,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,15,,{8E5380A8-979A-4665-B50D-462497EFA8C5},599
108,,1125 N MONROE ST,,,,1125,N,MONROE,COM,84,-84.28025305,30.45394327,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,5,,{61877639-8ADA-4204-AA36-6AED112F5434},579
109,,112 E 6TH AVE,,,,112,E,6TH,RST,640,-84.28135684,30.45652509,109,32303,AVE,,PENCEP,,FL,TALLAHASSEE,15,,{A2940CE8-7090-4E97-9543-CBB6B547FF80},161
110,BIG BEAR INSURANCE CO,903 N MONROE ST,,222-4494,,903,N,MONROE,COM,356,-84.28051488,30.45170236,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,5,,{19B1CF15-F803-4CA9-B75D-F441A76E74AB},579
111,ONE LOW PRICE CLEANERS,1242 N MONROE ST,,216-1736,,1242,N,MONROE,COM,6020,-84.28108839,30.45613127,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,15,,{9BCFB729-D8DD-4C6E-A4D6-A5B171C85894},
112,GLADSTONE OF TALLAHASSEE ,716 N MONROE ST,,224-5789,,716,N,MONROE,COM,3408,-84.28095817,30.44977279,100,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,15,,{6606E987-DD9F-4E43-8F55-79E7090650EC},
113,,1318 N MONROE ST,,681-6686,A,1318,N,MONROE,COM,5244,-84.28111513,30.4569198,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,15,,{926D1A19-A4E8-40DC-B067-7A8F0F2B56DF},
114,AMERICAN SOLUTIONS FOR BUSINESS,519 N MONROE ST,,222-1323,,519,N,MONROE,COM,5270,-84.28040212,30.44762001,101,32301,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,5,,{9E20639D-185B-4822-9C24-0276CBEBFB43},
115,MUSIC MASTERS,1114 N MONROE ST,,224-6158,,1114,N,MONROE,COM,5367,-84.28095998,30.45430692,109,32303,ST,,PENCEP,,FL,TALLAHASSEE,15,,{4734DD6F-B4BE-46DF-A674-4A20CCD43E89},
116,IFS BUSINESS INTERIORS,318 N MONROE ST,,536-0888,,318,N,MONROE,COM,4634,-84.28095273,30.44536036,100,32301,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,15,,{E3809760-42D3-4FB8-9780-323C3093D887},599
117,TALLAHASSEE MASSAGE & WAXING,929 N MONROE ST,,222-6245,,929,N,MONROE,COM,5648,-84.28047476,30.45232576,109,32303,ST,,PENCEP,,FL,TALLAHASSEE,5,,{A991DD76-F73E-4874-AEEA-735CDC52B28A},
118,BIG EASY SNOWBALLS,1621 N MONROE ST,,329-6010,B,1621,N,MONROE,COM,3726,-84.28103531,30.46105862,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,19,,{5AA3CD63-9DB8-4586-B731-F3C879E5F099},
119,MEMORY LANE ANTIQUES,1425 N MONROE ST,,577-1045,#03,1425,N,MONROE,COM,3747,-84.28041363,30.45892412,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,19,,{134BC1AB-E9C3-4169-9FD8-226B2AE03995},
120,CARVERS DISCOUNT CLEANERS,1215 N MONROE ST,,224-5002,,1215,N,MONROE,COM,8898,-84.28011394,30.45559024,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,5,,{BF2AF22A-EF23-4CF9-8ACB-B462FCA0B9D7},
121,COCKTAIL LOUNGE,1122 N MONROE ST,,412-1114,,1122,N,MONROE,ALC,7465,-84.28094276,30.45455822,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,15,,{A08EAD35-2E04-403A-9CD6-BB5AA2845E0C},557
122,TALLAHASSEE HEARING AID CENTER,903 N MONROE ST,,222-3902,,903,N,MONROE,COM,7257,-84.28046278,30.4517048,109,32303,ST,,PENCEP,,FL,TALLAHASSEE,5,,{93FDA2E5-085A-420D-A723-7F5FCB3BBB3F},
123,,206 E 6TH AVE,,,,206,E,6TH,COM,8174,-84.28043994,30.45653048,109,32303,AVE,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,5,,{A47FE521-69BF-4386-94B2-B1FD8185A383},500
124,KADES AUTO REPAIR,1023 N MONROE ST,,321-8430,,1023,N,MONROE,COM,8862,-84.28025713,30.45347711,109,32303,ST,,PENCEP,4/16/2018 0:00,FL,TALLAHASSEE,5,,{7E3E51BB-96AF-44E0-A4F7-5D6E5722F4C7},579
125,KB KITCHEN CAFE,1611 N MONROE ST,,999-6899,,1611,N,MONROE,RST,7164,-84.28098195,30.46083804,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,19,,{6878B9DD-D301-42CB-8B96-14DE989635AD},161
126,MARIA MARIA MEXICAN CUISINE,1304 N MONROE ST,,270-9057,,1304,N,MONROE,RST,9435,-84.28106041,30.45667011,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,15,,{F1E59706-D0C0-4500-9781-83F66AB793D4},161
127,,928 N MONROE ST,,,,928,N,MONROE,COM,10827,-84.28120076,30.45234852,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,15,,{7C8257A3-0E32-46D7-A2AD-DC1DCBAB2E60},
128,WICKED CLIPPER BARBER SHOP,1020 N MONROE ST,,765-1540,,1020,N,MONROE,COM,5683,-84.28095671,30.45316094,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,15,,{CB230349-FDEC-4359-9369-0F8E0A895FCB},
129,ARDANS HOUSE OF BEAUTY,919 N MONROE ST,,224-3917,,919,N,MONROE,COM,492,-84.28043913,30.45210368,109,32303,ST,,PENCEP,,FL,TALLAHASSEE,5,,{A4D3301F-8397-4064-AEF5-BC927FEEC63B},557
130,TALLY NUTRITION,1223 N MONROE ST,,405-7076,,1223,N,MONROE,COM,2045,-84.28011474,30.45566781,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,5,,{C42C57F2-C821-457D-A1FF-91931A5812C5},557
131,DIVAS & DEVILS HOUSE OF STYLE,1300 N MONROE ST,,580-6662,,1300,N,MONROE,COM,3096,-84.28091346,30.45654178,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,15,,{37EB29FF-D564-4E88-89BC-6B45EAADD888},
132,VIDACANN PREMIUM CANNABIS,1212 N MONROE ST,,,#02,1212,N,MONROE,COM,412,-84.28098243,30.45526903,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,15,,{C5FF36C9-22AB-4E81-AF49-2D0EF9689CDB},110
133,,1800 THOMASVILLE RD,,,A,1800,,THOMASVILLE,RST,735,-84.27227993,30.464008,201,32303,RD,,PENCEP,,FL,TALLAHASSEE,3,,{C6B0D57B-E9C8-48BE-8D3E-F47DD53B7F2C},161
134,COMMUNITY THRIFT MARKET,1211 N MONROE ST,,273-0279,,1211,N,MONROE,COM,253,-84.28012147,30.45538384,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,5,,{55BA6127-E263-4F1B-A367-F853B6E1C6CB},580
135,MATTOX REALTY,810 THOMASVILLE RD,,201-2900,#100,810,,THOMASVILLE,COM,978,-84.28049895,30.45086831,109,32303,RD,,PENCEP,8/24/2016 0:00,FL,TALLAHASSEE,5,,{0D893F17-BB20-4F52-846B-9A7C1F59C6E9},599
136,EXPRESS PRINTING,927 N MONROE ST,,222-9777,,927,N,MONROE,COM,2592,-84.28047632,30.45225491,109,32303,ST,,PENCEP,,FL,TALLAHASSEE,5,,{F1EB37DE-652E-4FD6-AF19-C75A8FAEC61D},
137,ROTICA NAIL BAR & SPA,931 N MONROE ST,,222-6245,,931,N,MONROE,COM,2607,-84.28047241,30.45240876,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,5,,{8E5F3331-351C-40C7-9642-B8EB42090408},
138,BUMBLEBEE WAXING & MORE,359 N MONROE ST,,631-1868,,359,N,MONROE,COM,769,-84.28046938,30.44567792,101,32301,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,5,,{1ECA33E0-5385-4B65-B4E6-08D4C6711CD3},599
139,GROVE MUSEUM & CALL-COLLINS HOUSE ,902 N MONROE ST,,363-5688,,906,N,MONROE,STA,888,-84.28130934,30.45147255,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,15,,{78309108-6F5E-4F04-B99D-95A381326BE3},599
140,,1200 N MONROE ST,,,,1200,N,MONROE,COM,902,-84.28098781,30.4548997,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,15,,{2D2DD5A4-FB00-49CC-A61A-3A111AE35F38},549
141,,547 N MONROE ST,,,A,547,N,MONROE,COM,6373,-84.28046695,30.44787784,101,32301,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,5,,{4333A5AF-F440-4AA5-8AB2-EB3E32B66E1F},
142,KIRA DERRYBERRY PHOTOGRAPHY,1116 N MONROE ST,,583-1644,,1116,N,MONROE,COM,4064,-84.28095763,30.45443485,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,15,,{F0DBFC72-1206-4860-8790-3BA205129C3E},
143,ATLAS FIT,711 N MONROE ST,,727-0652,,711,N,MONROE,COM,6751,-84.2802536,30.44959469,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,5,,{1AD94D0E-931F-40CB-94F7-DF0142A851F0},
144,JIMS PIANOS,1100 N MONROE ST,,205-5467,,1100,N,MONROE,COM,6728,-84.28101455,30.45385378,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,15,,{897BE790-44F4-4728-BA72-2002A45D8DAD},
145,DUPONT PRODUCTIONS,1229 N MONROE ST,,443-3883,,1229,N,MONROE,COM,8764,-84.28026091,30.45581599,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,5,,{AA7C3221-D512-4729-8125-6103438941D1},
146,,206 E 6TH AVE,,,,206,E,6TH,COM,7669,-84.28043994,30.45653048,109,32303,AVE,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,5,,{E81D59AC-43E7-4093-BCE1-A86C52166746},
147,GREENSIDE CANNABIS CLINIC,1216 N MONROE ST,,329-2013,#03,1216,N,MONROE,COM,10828,-84.2814956,30.45534156,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,15,,{13508622-1B68-4114-BE69-BD1ECD28CF1C},162
148,,1216 N MONROE ST,,,#02,1216,N,MONROE,RST,10829,-84.28134684,30.45533893,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,15,,{5ED93DCD-D30E-4DB9-9239-48D5DF80AF77},161
149,LEPARULO PROPERTIES,724 W MADISON ST,,,,724,W,MADISON,COM,11710,-84.29385959,30.43680358,105,32304,ST,,PENCEP,3/16/2020 0:00,FL,TALLAHASSEE,10,,{88F502E5-BC28-447E-A339-4982391360E9},599
150,SHULAS 347 GRILLE,415 N MONROE ST,,224-6005,,415,N,MONROE,RST,11712,-84.28038828,30.44606907,101,32301,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,5,,{E65A5BCB-56F9-4AAA-BD28-D9CC5EBD79FA},161
151,MONUMENT TATTOOS,1233 N MONROE ST,,727-0278,,1233,N,MONROE,COM,11713,-84.28045065,30.45596376,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,5,,{6C87C237-5A3F-492C-A728-DF27CD502BFF},557
152,ASIAN MASSAGE,1003 N MONROE ST,,222-2200,,1003,N,MONROE,COM,11714,-84.28024373,30.45278796,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,5,,{70F4C502-0B9F-45A0-B1F2-45EDAFD982EE},557
153,LAW OFC OF WILLIAM D HALL,917 N MONROE ST,,222-6677,,917,N,MONROE,COM,11715,-84.2804105,30.45192637,109,32303,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,5,,{6BFB18C4-4118-4E76-AFCB-7F39FD9723F6},599
154,BERGER SINGERMAN PA,313 N MONROE ST,,561-3010,#200,313,N,MONROE,COM,11716,-84.28030437,30.44498693,101,32301,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,5,,{D4281CDC-AF77-426D-AB93-D25E11E6F41E},599
155,LISA MILLER & ASSOC,331 N MONROE ST,,222-1041,,331,N,MONROE,COM,11717,-84.28047351,30.44531107,101,32301,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,5,,{BDBF3F6B-66B2-4A1C-BBC6-26D91FDAA7FE},599
156,BOULOS,118 N MONROE ST,,556-7917,,118,N,MONROE,COM,11718,-84.28105554,30.44288592,105,32301,ST,,PENCEP,3/25/2020 0:00,FL,TALLAHASSEE,15,,{5F71858E-13F7-4A71-9A52-2F8848D6DBC9},599
157,LAFAYETTE OAKS SUBDIVISION,LAFAYETTE OAKS SUBDIVISION,,,,,,,RES,9741,-84.18306141,30.47716405,1607,32317,,,PENCEP,7/31/2017 0:00,FL,TALLAHASSEE,LCSO,,{D6F65822-15FF-4D0C-9912-C76DB924FEEF},429
158,LZ34 - HORSESHOE PLANTATION 3,HORSESHOE PLANTATION 3,,,,,,,LZ,10106,-84.14013697,30.60900437,1100,32312,,,PENCEP,8/21/2014 0:00,FL,TALLAHASSEE,LCSO,,{CC3236B9-CC7E-4E4E-AEDB-E8005366BAAD},974
159,LEON IRON & METAL,1351 AENON CHURCH RD,,,,1351,,AENON CHURCH,COM,10087,-84.3731307,30.44459092,403,32304,RD,,PENCEP,9/2/2014 0:00,FL,TALLAHASSEE,LCSO,,{F4BF2028-0819-4BB9-81E8-FE6A9B26A20D},
160,PAPA JOHNS PIZZA,6753 THOMASVILLE RD,,,,6753,,THOMASVILLE,RST,10267,-84.21392769,30.56246692,1502,32312,RD,,PENCEP,5/3/2017 0:00,FL,TALLAHASSEE,LCSO,,{C3AF71F2-8886-4FD5-B6B8-3ADFD4C54B9E},161
161,WOODLANE CABINET,5186 WOODLANE CIR,,,,5186,,WOODLANE ,COM,10269,-84.36751772,30.52395076,1001,32303,CIR,,PENCEP,5/15/2015 0:00,FL,TALLAHASSEE,LCSO,,{52135837-2ADE-49AD-81F6-FD28DAF23148},
162,FOOD & FILL,5711 BLOUNTSTOWN HWY,,,,5648,,BLOUNTSTOWN,GAS,10270,-84.37454582,30.43638951,403,32304,HWY,,PENCEP,3/26/2015 0:00,FL,TALLAHASSEE,LCSO,,{3241AA24-1CA4-407E-B6CB-41D2769FEDF9},571
163,DK NURSERY,5809 W TENNESSEE ST,,576-7159,,5809,W,TENNESSEE,COM,10271,-84.3702175,30.45500735,403,32304,ST,,PENCEP,3/26/2015 0:00,FL,TALLAHASSEE,LCSO,,{3D642776-C7C8-40D3-870A-DFD6CAD59A60},
164,FIRST CALL TRUCK PARTS,7318 W TENNESSEE ST,,575-9500,,7318,W,TENNESSEE,COM,10274,-84.3811147,30.4581389,403,32304,ST,,PENCEP,8/3/2017 0:00,FL,TALLAHASSEE,LCSO,,{1E314F18-1AFF-4534-96BE-9CF197B7EB60},
165,UNITED RENTALS,7322 W TENNESSEE ST,,,,7329,W,TENNESSEE,COM,10275,-84.38172725,30.45804378,403,32304,ST,,PENCEP,3/26/2015 0:00,FL,TALLAHASSEE,LCSO,,{86EA671E-9C89-4667-B304-12ED6897EBB1},
166,SUBWAY,6753 THOMASVILLE RD,,,,6753,,THOMASVILLE,RST,10266,-84.21297316,30.56344673,1502,32312,RD,,PENCEP,3/26/2015 0:00,FL,TALLAHASSEE,LCSO,,{98E5E4AB-39CD-467C-A01E-3EDF00FCD679},161
167,B F WOOD PLUMBING AND HEATING,2900 MARISE ST,,576-3434,,2900,,MARISE,COM,615,-84.33496045,30.40860985,401,32310,ST,,PENCEP,,FL,TALLAHASSEE,LCSO,,{CF10C25E-942E-4894-81DF-A12A06957A43},580
168,LEON CO PUBLIC LIBRARY,8000 OLD WOODVILLE RD,,606-2925,,8000,,OLD WOODVILLE,GOV,9742,-84.25299761,30.33165482,1300,32305,RD,,PENCEP,11/7/2012 0:00,FL,TALLAHASSEE,LCSO,,{EE9DED1F-988A-4754-8ADC-FA013846962C},151
169,LEON CO PUBLIC LIBRARY,16327 BLOUNTSTOWN HWY,,606-2900,,16327,,BLOUNTSTOWN,GOV,9743,-84.53321264,30.42666885,1400,32310,HWY,,PENCEP,11/7/2012 0:00,FL,TALLAHASSEE,LCSO,,{E1BCAABE-D338-4913-AEB6-D78D8D4ED9F4},151
170,LIFEWAY CHRISTIAN CHURCH,1572 BANNERMAN RD,,,,1572,,BANNERMAN,REL,9749,-84.25106451,30.5873872,1502,32312,RD,,PENCEP,1/23/2013 0:00,FL,TALLAHASSEE,LCSO,,{5BF90916-0A5C-4749-9CF7-14C680140927},131
171,MARCOS PIZZA,6668 THOMASVILLE RD,,422-3200,#11,6668,,THOMASVILLE,RST,9752,-84.219571,30.56086592,1502,32312,RD,,PENCEP,5/18/2017 0:00,FL,TALLAHASSEE,LCSO,,{7B74CB0E-5A14-4C46-9846-9698E4187462},161
172,INDIAN SPRINGS SOUTHERN BAPTIST CHURCH,5593 VETERANS MEMORIAL DR,,,,5593,,VETERANS MEMORIAL,REL,10097,-84.04437326,30.54442686,1205,32309,DR,,PENCEP,9/22/2014 0:00,FL,TALLAHASSEE,LCSO,,{C92563C8-434E-421B-8B60-AEBF41565E8C},
173,SIGNATURE LAMINATED PRODUCTS,451 GEDDIE RD,,576-7008,,451,,GEDDIE,COM,630,-84.40330218,30.4653905,403,32304,RD,,PENCEP,1/25/2016 0:00,FL,TALLAHASSEE,LCSO,,{6A106020-8B13-4CB2-98A1-48F1B5BB61CC},
174,HAIR EXCHANGE SALON,3839 N MONROE ST,,,,3839,N,MONROE,COM,9754,-84.32898181,30.50323895,1002,32303,ST,,PENCEP,3/27/2020 0:00,FL,TALLAHASSEE,LCSO,,{E94CC7FD-F312-43D2-8F35-AB42C34E475C},557
175,PLACID PLACE,6329 PLACID PL,,224-3253,,6329,,PLACID,COM,5939,-84.37159883,30.52380567,1001,32303,PL,,PENCEP,,FL,TALLAHASSEE,LCSO,,{4FBE8198-CA10-4300-9995-7EA4B9390E92},
176,PATTERSON HEATING & COOLING,5253 WITHERS HILL RD,,877-1919,,5253,,WITHERS HILL,COM,5784,-84.18122051,30.58425045,1502,32312,RD,,PENCEP,6/25/2018 0:00,FL,TALLAHASSEE,LCSO,,{DC4D5652-70A8-49DE-8FD2-86E110D90EFA},
177,PAUL DAVIS RESTORATION OF TALLAHASSEE,4948 SIX OAKS DR,,576-7901,,4948,,SIX OAKS,COM,5794,-84.36856729,30.52298157,1001,32303,DR,,PENCEP,,FL,TALLAHASSEE,LCSO,,{F805D290-29A4-4990-8543-13068000CBD3},
178,ARBOR CROSSING AT BUCK LAKE,3810 BUCK LAKE RD,,,,3810,,BUCK LAKE,AC,5949,-84.21365005,30.4646029,607,32317,RD,,PENCEP,6/22/2017 0:00,FL,TALLAHASSEE,LCSO,,{F1D1ED61-AFA5-476D-B044-C8136AEB7481},429
179,HILLTOP COUNTRY STORE,14807 MAHAN DR,,906-0752,,14807,,MAHAN,COM,3811,-84.02813436,30.52264255,1209,32309,DR,,PENCEP,,FL,TALLAHASSEE,LCSO,,{13FEC4CD-6290-4940-9795-F21075CF40A3},
180,TALLAHASSEE SPANISH SDA CHURCH,4823 N MONROE ST,,,,4823,N,MONROE,REL,4807,-84.3483038,30.51916546,1002,32303,ST,,PENCEP,,FL,TALLAHASSEE,LCSO,,{9CC116DF-CE83-4A0E-963C-79EC535AAE56},131
181,CHAPEL HILL BAPTIST CHURCH,3413 OLD BAINBRIDGE RD,,222-6900,,3413,,OLD BAINBRIDGE,REL,4125,-84.33091324,30.49653024,206,32303,RD,,PENCEP,7/19/2016 0:00,FL,TALLAHASSEE,LCSO,,{03DE9C7E-BBC6-4E9C-BF09-AF336291AAB6},131
182,MARKET SQUARE LIQUORS,3511 N MONROE ST,,562-8297,,3511,N,MONROE,COM,4984,-84.32453264,30.49458503,206,32303,ST,,PENCEP,,FL,TALLAHASSEE,LCSO,,{2454013A-1182-4DFC-88CB-00ED42D192B4},519
183,MARY BAKER PRINTING SERVICES,1098 MUSTANG DR,,297-1975,,1098,,MUSTANG,COM,5003,-84.29761394,30.32130905,1300,32305,DR,,PENCEP,,FL,TALLAHASSEE,LCSO,,{842F11A6-6754-45A0-8642-2411AE734101},
184,FWCC WAREHOUSE,3465 CAPITAL CIR SW,,488-7805,,3465,,CAPITAL ,STA,8203,-84.33480158,30.39872796,401,32310,CIR,SW,PENCEP,3/26/2015 0:00,FL,TALLAHASSEE,LCSO,,{A3CD7E4C-6539-4386-A803-278576C859C7},150
185,LOWES,5500 COMMONWEALTH BLVD,,575-1435,,5500,,COMMONWEALTH,COM,4851,-84.36628618,30.47813351,805,32303,BLVD,,PENCEP,,FL,TALLAHASSEE,LCSO,,{447078BA-991E-42E5-84CC-8E8D39B84577},
186,LOYAL ORDER OF MOOSE LODGE,1478 CAPITAL CIR NW,,575-4226,,1478,,CAPITAL ,ORG,4852,-84.36222883,30.46658043,805,32303,CIR,NW,PENCEP,,FL,TALLAHASSEE,LCSO,,{2C9036BE-5C39-4C61-9416-EB2827A06123},
187,CALLAWAY FAMILY DAYCARE,138 KAZY CREEK RUN,,661-7271,,138,,LAZY CREEK,DAY,5015,-84.39340964,30.4669568,403,32304,RUN,,PENCEP,8/27/2019 0:00,FL,TALLAHASSEE,LCSO,,{41AB0DDD-1888-498B-A31F-90D4B4387DC7},255
188,BOARS HEAD,4930 WOODLANE CIR,,,,4930,,WOODLANE ,COM,5026,-84.36979318,30.52436135,1001,32303,CIR,,PENCEP,3/3/2020 0:00,FL,TALLAHASSEE,LCSO,,{6A273E0D-BAD5-491F-A79C-84AAD93F67A6},
189,INLAND GAS,3500 N MONROE ST,,562-1159,,3500,N,MONROE,GAS,9248,-84.32495041,30.49314066,206,32303,ST,,PENCEP,10/1/2018 0:00,FL,TALLAHASSEE,LCSO,,{14B46C87-9565-44DE-9C05-900A15B4184B},571
190,CROOKED RD TOWER SITE,4640 CROOKED RD,,,,4640,,CROOKED,GOV,9253,-84.64999353,30.38336557,1400,32310,RD,,PENCEP,,FL,TALLAHASSEE,LCSO,,{250DC595-039C-4FB9-AB1B-FD85B0FE0343},
191,PANTHER CREEK TOWER SITE,7123 VETERANS MEMORIAL DR,,,,7123,,VETERANS MEMORIAL,GOV,9254,-84.04403423,30.56685182,1100,32309,DR,,PENCEP,,FL,TALLAHASSEE,LCSO,,{8F280D47-F312-4373-815B-A63A4040085E},
192,SHELL GAS - VINEYARDS,6625 MAHAN DR,,222-1948,,6625,,MAHAN,GAS,9261,-84.16691355,30.481351,1200,32308,DR,,PENCEP,,FL,TALLAHASSEE,LCSO,,{F8836FFC-7F87-48A7-8840-639DB10F9E9C},571
193,WOODVILLE CHURCH OF CHRIST,2014 OAK RIDGE RD W,,567-6392,,2111,,OAK RIDGE,REL,10399,-84.31198262,30.32505446,1300,32305,RD,W,PENCEP,1/22/2016 0:00,FL,TALLAHASSEE,LCSO,,{E0BE8F90-925B-4103-A272-AC049CAE3F67},131
194,CONNECTIONS CHURCH,826 AMY ST,,,,826,,AMY,REL,10402,-84.26543749,30.38224747,305,32305,ST,,PENCEP,7/26/2017 0:00,FL,TALLAHASSEE,LCSO,,{E7047101-C99C-4114-90F8-8F7E9346CABE},131
195,HELGET GAS,4583 CAPITAL CIR NW,,681-7800,B,4583,,CAPITAL ,COM,10688,-84.36599233,30.51588661,1001,32303,CIR,NW,PENCEP,3/20/2020 0:00,FL,TALLAHASSEE,LCSO,,{D6286A68-22F2-421D-8906-1C4F52327933},569
196,GUTTERHAWK,5281 TOWER RD,,,,5281,,TOWER,COM,10689,-84.36340829,30.52835759,1000,32303,RD,,PENCEP,10/7/2019 0:00,FL,TALLAHASSEE,LCSO,,{6BB0D0D5-F5D6-43BE-AEC0-BE14F34A7BE1},
197,DESTINATION REAL ESTATE,5277 TOWER RD,,,,5277,,TOWER,COM,10690,-84.36305406,30.5283609,1000,32303,RD,,PENCEP,5/22/2017 0:00,FL,TALLAHASSEE,LCSO,,{50BB60ED-C80D-44F4-BD39-62BDE3962FAD},
198,LUCKY DUCK RESALE,3244 N MONROE ST,,,#B,3244,N,MONROE,COM,10691,-84.31836592,30.48725326,206,32303,ST,,PENCEP,5/22/2017 0:00,FL,TALLAHASSEE,LCSO,,{7A5665E2-BEEF-42E9-9C76-674DD32F0172},
199,SCISSOR WORKS,3244 N MONROE ST,,,#A16,3244,N,MONROE,COM,10692,-84.31907357,30.48767233,206,32303,ST,,PENCEP,5/22/2017 0:00,FL,TALLAHASSEE,LCSO,,{59CCE85B-93CF-4B88-A723-444474D69848},
200,PAMPERED POODLES,3244 N MONROE ST,,562-0184,#A14,3244,N,MONROE,COM,10693,-84.31906522,30.48754862,206,32303,ST,,PENCEP,5/22/2017 0:00,FL,TALLAHASSEE,LCSO,,{60A984E9-5417-46BA-B8B1-F4A03161D6B8},
201,GOLDEN EAGLE COUNTRY CLUB HOLE 16 TEEBOX,3700 GOLDEN EAGLE DR E,,,,3700,,GOLDEN EAGLE,REC,10983,-84.24138213,30.59467553,1502,32312,DR,E,PENCEP,2/21/2018 0:00,FL,TALLAHASSEE,LCSO,,{8EA6A88F-89C2-4C99-9410-9E52E45BC786},938
202,GOLDEN EAGLE COUNTRY CLUB HOLE 16 GREEN,3700 GOLDEN EAGLE DR E,,,,3700,,GOLDEN EAGLE,REC,10984,-84.24286023,30.5921195,1502,32312,DR,E,PENCEP,2/21/2018 0:00,FL,TALLAHASSEE,LCSO,,{E1ADDAE9-D209-42A7-B035-E78987C003C5},938
203,GOLDEN EAGLE COUNTRY CLUB HOLE 17 TEEBOX,3700 GOLDEN EAGLE DR E,,,,3700,,GOLDEN EAGLE,REC,10985,-84.24194343,30.59181647,1502,32312,DR,E,PENCEP,2/21/2018 0:00,FL,TALLAHASSEE,LCSO,,{644D6A3C-8E36-40A6-9782-B55321735488},938
